packet,video,0,138752,11.291667,138752,11.291667,512,0.041667,1902,1674461,___
packet,video,0,139264,11.333333,139264,11.333333,512,0.041667,2725,1677103,___
packet,video,0,139776,11.375000,139776,11.375000,512,0.041667,1882,1680212,___
packet,video,0,140288,11.416667,140288,11.416667,512,0.041667,2351,1682832,___
packet,video,0,140800,11.458333,140800,11.458333,512,0.041667,2800,1685948,___
packet,video,0,141312,11.500000,141312,11.500000,512,0.041667,2769,1689483,___
packet,video,0,141824,11.541667,141824,11.541667,512,0.041667,1093,1692999,___
packet,video,0,142336,11.583333,142336,11.583333,512,0.041667,1838,1694479,___
packet,video,0,142848,11.625000,142848,11.625000,512,0.041667,2030,1697040,___
packet,video,0,143360,11.666667,143360,11.666667,512,0.041667,1009,1699812,___
packet,video,0,143872,11.708333,143872,11.708333,512,0.041667,574,1701571,___
packet,video,0,144384,11.750000,144384,11.750000,512,0.041667,317,1702894,___
packet,video,0,144896,11.791667,144896,11.791667,512,0.041667,167,1703578,___
packet,video,0,145408,11.833333,145408,11.833333,512,0.041667,49,1704435,___
packet,video,0,145920,11.875000,145920,11.875000,512,0.041667,60612,1705280,K__
packet,video,0,146432,11.916667,146432,11.916667,512,0.041667,2228,1766621,___
packet,video,0,146944,11.958333,146944,11.958333,512,0.041667,2675,1769627,___
packet,video,0,147456,12.000000,147456,12.000000,512,0.041667,2681,1772664,___
packet,video,0,147968,12.041667,147968,12.041667,512,0.041667,2681,1776099,___
packet,video,0,148480,12.083333,148480,12.083333,512,0.041667,3031,1779520,___
packet,video,0,148992,12.125000,148992,12.125000,512,0.041667,3113,1783282,___
packet,video,0,149504,12.166667,149504,12.166667,512,0.041667,2753,1786775,___
packet,video,0,150016,12.208333,150016,12.208333,512,0.041667,3098,1790291,___
packet,video,0,150528,12.250000,150528,12.250000,512,0.041667,3196,1794121,___
packet,video,0,151040,12.291667,151040,12.291667,512,0.041667,3380,1798049,___
packet,video,0,151552,12.333333,151552,12.333333,512,0.041667,3333,1802188,___
packet,video,0,152064,12.375000,152064,12.375000,512,0.041667,3609,1805851,___
packet,video,0,152576,12.416667,152576,12.416667,512,0.041667,3270,1810240,___
packet,video,0,153088,12.458333,153088,12.458333,512,0.041667,2993,1814228,___
packet,video,0,153600,12.500000,153600,12.500000,512,0.041667,3917,1817959,___
packet,video,0,154112,12.541667,154112,12.541667,512,0.041667,3472,1822649,___
packet,video,0,154624,12.583333,154624,12.583333,512,0.041667,3833,1826451,___
packet,video,0,155136,12.625000,155136,12.625000,512,0.041667,2833,1831096,___
packet,video,0,155648,12.666667,155648,12.666667,512,0.041667,2713,1834639,___
packet,video,0,156160,12.708333,156160,12.708333,512,0.041667,3308,1838117,___
packet,video,0,156672,12.750000,156672,12.750000,512,0.041667,3120,1842169,___
packet,video,0,157184,12.791667,157184,12.791667,512,0.041667,3429,1845629,___
packet,video,0,157696,12.833333,157696,12.833333,512,0.041667,3167,1849815,___
packet,video,0,158208,12.875000,158208,12.875000,512,0.041667,4105,1853718,___
packet,video,0,158720,12.916667,158720,12.916667,512,0.041667,3448,1858596,___
packet,video,0,159232,12.958333,159232,12.958333,512,0.041667,3288,1862792,___
packet,video,0,159744,13.000000,159744,13.000000,512,0.041667,4168,1866439,___
packet,video,0,160256,13.041667,160256,13.041667,512,0.041667,3487,1871341,___
packet,video,0,160768,13.083333,160768,13.083333,512,0.041667,3397,1875545,___
packet,video,0,161280,13.125000,161280,13.125000,512,0.041667,3380,1879690,___
packet,video,0,161792,13.166667,161792,13.166667,512,0.041667,3131,1883810,___
packet,video,0,162304,13.208333,162304,13.208333,512,0.041667,2547,1887366,___
packet,video,0,162816,13.250000,162816,13.250000,512,0.041667,2582,1890664,___
